NERs,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01
Treasurer,,,,,,,,,,,,7.583482693883587e-05,,,,,,,,,,,,,,,,,,,,,,,
Treasury Wine,,,,,,,,,,,,8.347132413414888e-05,,,,,,,,,,,,,,,,,,,,,,,
Trump NEW ZEALAND,,,,,,,,,,,,3.154919503811896e-05,,,,,,,,,,,,,,,,,,,,,,,
Trump Yeah,,,,,,,,,,,,3.154919503811896e-05,,,,,,,,,,,,,,,,,,,,,,,
TrumpTool,,,,,,,,,,,,3.154919503811896e-05,,,,,,,,,,,,,,,,,,,,,,,
UI,,,,,,,,,,,,3.154919503811896e-05,,,,,,,,,,,,,,,,,,,,,,,
UNESCO,,,,,,,,,,,,6.309839009717225e-06,,,,,,,,,,,,,,,,,,,,,,,
UNICEF,,,,,,,,,,,,6.309839009718547e-06,,,,,,,,,,,,,,,,,,,,,,,
UNSWMedicine,,,,,,,,,,,,1.6597721543984014e-10,,,,,,,,,,,,,,,,,,,,,,,
USA   PM Morrison,,,,,,,,,,,,0.0002271542042713875,,,,,,,,,,,,,,,,,,,,,,,
USW,,,,,,,,,,,,0.00021079018056821571,,,,,,,,,,,,,,,,,,,,,,,
Uber Eats,,,,,,,,,,,,0.00016694264826805195,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,7.583482693883591e-05,,,,,,,,,,,,,,,,,,,,,,,
Uniting,,,,,,,,,,,,8.413118676731893e-05,,,,,,,,,,,,,,,,,,,,,,,
Utah County,,,,,,,,,,,,8.413118676731893e-05,,,,,,,,,,,,,,,,,,,,,,,
VHP,,,,,,,,,,,,0.00012619678015084258,,,,,,,,,,,,,,,,,,,,,,,
VIOLENCE,,,,,,,,,,,,0.0002077461191896199,,,,,,,,,,,,,,,,,,,,,,,
Vaccin,,,,,,,,,,,,0.00021894323062034146,,,,,,,,,,,,,,,,,,,,,,,
Vegas,,,,,,,,,,,,5.047871206056654e-05,,,,,,,,,,,,,,,,,,,,,,,
Ventilator,,,,,,,,,,,,6.309839007558366e-05,,,,,,,,,,,,,,,,,,,,,,,
VictoriaPolice,,,,,,,,,,,,6.309839007558235e-05,,,,,,,,,,,,,,,,,,,,,,,
WA Bruh,,,,,,,,,,,,6.309839007558235e-05,,,,,,,,,,,,,,,,,,,,,,,
WA Health,,,,,,,,,,,,0.00016694264826805198,,,,,,,,,,,,,,,,,,,,,,,
WCGrid,,,,,,,,,,,,0.00016694264826805198,,,,,,,,,,,,,,,,,,,,,,,
WQ,,,,,,,,,,,,0.000183359670559168,,,,,,,,,,,,,,,,,,,,,,,
Waleed,,,,,,,,,,,,8.413118676731896e-05,,,,,,,,,,,,,,,,,,,,,,,
WarRoomPandemic,,,,,,,,,,,,8.413118676732028e-05,,,,,,,,,,,,,,,,,,,,,,,
Waverton,,,,,,,,,,,,7.583482693883594e-05,,,,,,,,,,,,,,,,,,,,,,,
West Gate Bridge,,,,,,,,,,,,7.583482693883594e-05,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Health,,,,,,,,,,,,6.309839007558232e-05,,,,,,,,,,,,,,,,,,,,,,,
WesternAustralia,,,,,,,,,,,,1.6359279182940996e-10,,,,,,,,,,,,,,,,,,,,,,,
Wicklow,,,,,,,,,,,,9.46475851131961e-05,,,,,,,,,,,,,,,,,,,,,,,
World Trade Organization,,,,,,,,,,,,9.46475851131961e-05,,,,,,,,,,,,,,,,,,,,,,,
World health Organisation,,,,,,,,,,,,0.007998140964685428,,,,,,,,,,,,,,,,,,,,,,,
Wright Daniel Andrews,,,,,,,,,,,,0.007992794832770706,,,,,,,,,,,,,,,,,,,,,,,
Yale,,,,,,,,,,,,0.007992794832770706,,,,,,,,,,,,,,,,,,,,,,,
Yenni Rosa,,,,,,,,,,,,7.583482693894167e-05,,,,,,,,,,,,,,,,,,,,,,,
YorkULAPS,,,,,,,,,,,,8.833774610576126e-05,,,,,,,,,,,,,,,,,,,,,,,
Yorke,,,,,,,,,,,,3.2854278709754366e-05,,,,,,,,,,,,,,,,,,,,,,,
Yorta Yorta,,,,,,,,,,,,3.2854278709754366e-05,,,,,,,,,,,,,,,,,,,,,,,
Zambrero,,,,,,,,,,,,7.583482693894165e-05,,,,,,,,,,,,,,,,,,,,,,,
a Fireside Chat,,,,,,,,,,,,7.583482693894165e-05,,,,,,,,,,,,,,,,,,,,,,,
scott,,,,,,,,,,,,8.413118676741563e-05,,,,,,,,,,,,,,,,,,,,,,,
t High Court's,,,,,,,,,,,,2.10327966928228e-05,,,,,,,,,,,,,,,,,,,,,,,
the #GreatBritishBakeOff,,,,,,,,,,,,7.583482693894165e-05,,,,,,,,,,,,,,,,,,,,,,,
the @AnimalsAsia,,,,,,,,,,,,6.309839007570891e-05,,,,,,,,,,,,,,,,,,,,,,,
the @GriffithReview,,,,,,,,,,,,0.0016405581419596039,,,,,,,,,,,,,,,,,,,,,,,
the Boarder Threat,,,,,,,,,,,,0.0016405581419596039,,,,,,,,,,,,,,,,,,,,,,,
the COVID-19,,,,,,,,,,,,0.0016405581419596039,,,,,,,,,,,,,,,,,,,,,,,
the COVID-19 Health Care Workers,,,,,,,,,,,,2.0885927507198828e-10,,,,,,,,,,,,,,,,,,,,,,,
the City,,,,,,,,,,,,6.30983900757163e-05,,,,,,,,,,,,,,,,,,,,,,,
the Federation of Māori Authorities,,,,,,,,,,,,7.583482693894783e-05,,,,,,,,,,,,,,,,,,,,,,,
the Government of Haryana,,,,,,,,,,,,2.7823774712127306e-05,,,,,,,,,,,,,,,,,,,,,,,
the House of Reps,,,,,,,,,,,,2.7823774712127306e-05,,,,,,,,,,,,,,,,,,,,,,,
the Public Health Advice,,,,,,,,,,,,8.347132413425064e-05,,,,,,,,,,,,,,,,,,,,,,,
the Smart Traveler Enrollment Program,,,,,,,,,,,,6.309839007571797e-05,,,,,,,,,,,,,,,,,,,,,,,
the World Trade Organisation,,,,,,,,,,,,6.309839007571797e-05,,,,,,,,,,,,,,,,,,,,,,,
the ✞Leonard Cohen - Photo,,,,,,,,,,,,2.1038246176068813e-10,,,,,,,,,,,,,,,,,,,,,,,
⁦@tminear⁩,,,,,,,,,,,,6.309839007571797e-05,,,,,,,,,,,,,,,,,,,,,,,
#Austrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Australia #Council,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
#Burnie,,,,,,,,,,,,,0.00011437208185214456,,,,,,,,,,,,,,,,,,,,,,
#COVID19Aus  Singapore,,,,,,,,,,,,,0.00010086669516983272,,,,,,,,,,,,,,,,,,,,,,
#CovidMaternity,,,,,,,,,,,,,3.8124027284048186e-05,,,,,,,,,,,,,,,,,,,,,,
#Emergency Department,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
#Hobart,,,,,,,,,,,,,3.8124027284048186e-05,,,,,,,,,,,,,,,,,,,,,,
#Kingsrose Mining,,,,,,,,,,,,,3.362223172327757e-05,,,,,,,,,,,,,,,,,,,,,,
#MelanieC,,,,,,,,,,,,,0.0001085772773004985,,,,,,,,,,,,,,,,,,,,,,
#MovingFeast,,,,,,,,,,,,,0.00010166407275746185,,,,,,,,,,,,,,,,,,,,,,
#TeamSPB Australia,,,,,,,,,,,,,1.2862197421537486e-12,,,,,,,,,,,,,,,,,,,,,,
#Victoria #University,,,,,,,,,,,,,1.2862197421537486e-12,,,,,,,,,,,,,,,,,,,,,,
"#ausbiz #Australia #health
World Health Organisation",,,,,,,,,,,,,7.624805456809639e-05,,,,,,,,,,,,,,,,,,,,,,
#eastTrentham,,,,,,,,,,,,,9.163875679988259e-05,,,,,,,,,,,,,,,,,,,,,,
#kitchen,,,,,,,,,,,,,9.163875679988259e-05,,,,,,,,,,,,,,,,,,,,,,
#oceangrove,,,,,,,,,,,,,0.00010166407275746185,,,,,,,,,,,,,,,,,,,,,,
#telehealth,,,,,,,,,,,,,0.0001085772773004985,,,,,,,,,,,,,,,,,,,,,,
#trenthamvictoria,,,,,,,,,,,,,1.270800909468278e-05,,,,,,,,,,,,,,,,,,,,,,
#twitchstream,,,,,,,,,,,,,0.0001085772773004985,,,,,,,,,,,,,,,,,,,,,,
19uk,,,,,,,,,,,,,8.862868386770853e-05,,,,,,,,,,,,,,,,,,,,,,
22 Cruise Ships,,,,,,,,,,,,,6.60816472923502e-05,,,,,,,,,,,,,,,,,,,,,,
5G,,,,,,,,,,,,,6.60816472923502e-05,,,,,,,,,,,,,,,,,,,,,,
7NewsPerth,,,,,,,,,,,,,0.00011078585483463566,,,,,,,,,,,,,,,,,,,,,,
"@ABCNews
#Coronavirus",,,,,,,,,,,,,0.00011078585483463566,,,,,,,,,,,,,,,,,,,,,,
@AFL,,,,,,,,,,,,,5.4288638650249275e-05,,,,,,,,,,,,,,,,,,,,,,
@Chiefs,,,,,,,,,,,,,4.962636195658233e-05,,,,,,,,,,,,,,,,,,,,,,
@DIHubNT,,,,,,,,,,,,,3.1770022736706854e-05,,,,,,,,,,,,,,,,,,,,,,
@ECA_Official,,,,,,,,,,,,,0.00011437208185214455,,,,,,,,,,,,,,,,,,,,,,
@ECU @Cyber_Sec_CRC,,,,,,,,,,,,,0.00010857727730049847,,,,,,,,,,,,,,,,,,,,,,
@Olympics,,,,,,,,,,,,,0.00014022065837307325,,,,,,,,,,,,,,,,,,,,,,
@TheFeedSBS,,,,,,,,,,,,,0.00012072608639948594,,,,,,,,,,,,,,,,,,,,,,
@abcnews #TheBusiness,,,,,,,,,,,,,2.7696463708658938e-05,,,,,,,,,,,,,,,,,,,,,,
@abcnews Casualisation,,,,,,,,,,,,,0.0001085772773004985,,,,,,,,,,,,,,,,,,,,,,
@abcperth,,,,,,,,,,,,,0.0001085772773004985,,,,,,,,,,,,,,,,,,,,,,
@anzca,,,,,,,,,,,,,0.00010166407275746185,,,,,,,,,,,,,,,,,,,,,,
@atptour,,,,,,,,,,,,,0.00012072608639948594,,,,,,,,,,,,,,,,,,,,,,
@chrismartenson,,,,,,,,,,,,,0.00011594970233373767,,,,,,,,,,,,,,,,,,,,,,
@geelongaddy,,,,,,,,,,,,,5.718604092607229e-05,,,,,,,,,,,,,,,,,,,,,,
@guardian,,,,,,,,,,,,,0.00022874416370428913,,,,,,,,,,,,,,,,,,,,,,
@mcgregorrichard,,,,,,,,,,,,,0.00023673762387301908,,,,,,,,,,,,,,,,,,,,,,
@orygen_aus,,,,,,,,,,,,,0.00024923253795342074,,,,,,,,,,,,,,,,,,,,,,
@parkvillemo,,,,,,,,,,,,,2.2157170966927032e-05,,,,,,,,,,,,,,,,,,,,,,
ABF &amp,,,,,,,,,,,,,2.5416018189365377e-05,,,,,,,,,,,,,,,,,,,,,,
AIBC,,,,,,,,,,,,,3.970108956526579e-05,,,,,,,,,,,,,,,,,,,,,,
ALeigh,,,,,,,,,,,,,2.0332814551492257e-05,,,,,,,,,,,,,,,,,,,,,,
ANMFSA,,,,,,,,,,,,,3.970108956526579e-05,,,,,,,,,,,,,,,,,,,,,,
ASX:EPD],,,,,,,,,,,,,9.163875679988256e-05,,,,,,,,,,,,,,,,,,,,,,
AU Heroes,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Abuja,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Achuei,,,,,,,,,,,,,0.00010674727639533492,,,,,,,,,,,,,,,,,,,,,,
Adam Jacoby,,,,,,,,,,,,,4.5748832740857786e-05,,,,,,,,,,,,,,,,,,,,,,
Adecco,,,,,,,,,,,,,3.970108956526579e-05,,,,,,,,,,,,,,,,,,,,,,
Aero,,,,,,,,,,,,,2.5416018189365387e-05,,,,,,,,,,,,,,,,,,,,,,
African Youth,,,,,,,,,,,,,9.163875679988256e-05,,,,,,,,,,,,,,,,,,,,,,
Aido The Journo,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Al Jazeera,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Horne,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Alex Mitchley,,,,,,,,,,,,,0.00010674727639533492,,,,,,,,,,,,,,,,,,,,,,
Alison Kitson,,,,,,,,,,,,,0.00010674727639533492,,,,,,,,,,,,,,,,,,,,,,
Anangu Pitjantjatjara View,,,,,,,,,,,,,0.00010674727639533492,,,,,,,,,,,,,,,,,,,,,,
Andrew Cuthbertson,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Andrew Gaze,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Laming,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Andy Reid,,,,,,,,,,,,,9.163875679988257e-05,,,,,,,,,,,,,,,,,,,,,,
AngusTaylorMP,,,,,,,,,,,,,9.163875679988257e-05,,,,,,,,,,,,,,,,,,,,,,
Anna Watanabe,,,,,,,,,,,,,0.00024245336094761853,,,,,,,,,,,,,,,,,,,,,,
Aotearoa (NZ,,,,,,,,,,,,,0.00022874416370428913,,,,,,,,,,,,,,,,,,,,,,
ArshadRizwan,,,,,,,,,,,,,0.00024999596521395817,,,,,,,,,,,,,,,,,,,,,,
Athan,,,,,,,,,,,,,3.8124027284048145e-05,,,,,,,,,,,,,,,,,,,,,,
Austr,,,,,,,,,,,,,0.0001008666951698327,,,,,,,,,,,,,,,,,,,,,,
Australia &amp,,,,,,,,,,,,,9.163875679988257e-05,,,,,,,,,,,,,,,,,,,,,,
Australia Commissions,,,,,,,,,,,,,0.00010166407275746183,,,,,,,,,,,,,,,,,,,,,,
Australia Health Authority,,,,,,,,,,,,,0.00010166407275746183,,,,,,,,,,,,,,,,,,,,,,
Australia ICOMOS,,,,,,,,,,,,,0.00010166407275746183,,,,,,,,,,,,,,,,,,,,,,
Australia NZ,,,,,,,,,,,,,0.00010166407275746183,,,,,,,,,,,,,,,,,,,,,,
Australia Reserve Bank,,,,,,,,,,,,,0.00010166407275746183,,,,,,,,,,,,,,,,,,,,,,
Australia YouTube,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Australia-India,,,,,,,,,,,,,0.00016617878225195346,,,,,,,,,,,,,,,,,,,,,,
Australian Petrol Companies,,,,,,,,,,,,,0.00016617878225195346,,,,,,,,,,,,,,,,,,,,,,
Avigan,,,,,,,,,,,,,0.00016617878225195346,,,,,,,,,,,,,,,,,,,,,,
Avoca Beach,,,,,,,,,,,,,6.724446344655512e-05,,,,,,,,,,,,,,,,,,,,,,
Awesome NZ Agent,,,,,,,,,,,,,4.402183483007567e-05,,,,,,,,,,,,,,,,,,,,,,
B'desh,,,,,,,,,,,,,8.804366966015141e-05,,,,,,,,,,,,,,,,,,,,,,
B.C.,,,,,,,,,,,,,9.163875679988256e-05,,,,,,,,,,,,,,,,,,,,,,
B4hand,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
BANGLADESH-AUSTRALIA,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
BCB),,,,,,,,,,,,,0.00010674727639533492,,,,,,,,,,,,,,,,,,,,,,
BG,,,,,,,,,,,,,0.00011320832025583089,,,,,,,,,,,,,,,,,,,,,,
BG Coffee,,,,,,,,,,,,,2.033281455149235e-05,,,,,,,,,,,,,,,,,,,,,,
BTP Brisbane,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Babsi,,,,,,,,,,,,,5.0832036378730896e-05,,,,,,,,,,,,,,,,,,,,,,
Bangladesh-Australia,,,,,,,,,,,,,0.0010226718503772922,,,,,,,,,,,,,,,,,,,,,,
BarwonHealth,,,,,,,,,,,,,0.0010092559693024874,,,,,,,,,,,,,,,,,,,,,,
Bell City,,,,,,,,,,,,,0.0009287250927261645,0.00024001614992998974,,,,,,,,,,,,,,,,,,,,,
Bellamy,,,,,,,,,,,,,0.00020173339033966546,,,,,,,,,,,,,,,,,,,,,,
BernieSanders,,,,,,,,,,,,,0.00023189940466747535,,,,,,,,,,,,,,,,,,,,,,
BigmateTech,,,,,,,,,,,,,0.0001143720818521446,,,,,,,,,,,,,,,,,,,,,,
Bill Johnston,,,,,,,,,,,,,0.00010086669516983276,,,,,,,,,,,,,,,,,,,,,,
Bill Murray,,,,,,,,,,,,,0.00010086669516983276,,,,,,,,,,,,,,,,,,,,,,
Bina,,,,,,,,,,,,,0.00010086669516983276,,,,,,,,,,,,,,,,,,,,,,
BioNTech,,,,,,,,,,,,,0.00010086669516983276,,,,,,,,,,,,,,,,,,,,,,
Bitta news,,,,,,,,,,,,,0.00011078585483463569,,,,,,,,,,,,,,,,,,,,,,
Bob Katter,,,,,,,,,,,,,5.083203637873102e-05,,,,,,,,,,,,,,,,,,,,,,
Brad Pitt,,,,,,,,,,,,,5.083203637873102e-05,,,,,,,,,,,,,,,,,,,,,,
Bradjstone,,,,,,,,,,,,,0.00011078585483463569,,,,,,,,,,,,,,,,,,,,,,
Bravo Australia,,,,,,,,,,,,,7.624805456809644e-05,,,,,,,,,,,,,,,,,,,,,,
BreitbartNews Liars,,,,,,,,,,,,,5.083203637873103e-05,,,,,,,,,,,,,,,,,,,,,,
Briggs &amp,,,,,,,,,,,,,6.724446344655523e-05,,,,,,,,,,,,,,,,,,,,,,
Broadsheet,,,,,,,,,,,,,6.724446344655523e-05,,,,,,,,,,,,,,,,,,,,,,
Bureau of Meteorology,,,,,,,,,,,,,7.624805456809645e-05,,,,,,,,,,,,,,,,,,,,,,
Bush Dokta,,,,,,,,,,,,,3.4030175691204398e-12,,,,,,,,,,,,,,,,,,,,,,
CC,,,,,,,,,,,,,0.0001016640727574619,,,,,,,,,,,,,,,,,,,,,,
CCU,,,,,,,,,,,,,0.0001016640727574619,,,,,,,,,,,,,,,,,,,,,,
COLI,,,,,,,,,,,,,0.00010857727730049855,,,,,,,,,,,,,,,,,,,,,,
COVID-19 Food Relief Package,,,,,,,,,,,,,0.00011437208185214462,,,,,,,,,,,,,,,,,,,,,,
COVID-19 Medicines,,,,,,,,,,,,,0.00011437208185214462,,,,,,,,,,,,,,,,,,,,,,
CPAC,,,,,,,,,,,,,3.4030175691204398e-12,,,,,,,,,,,,,,,,,,,,,,
CPSU,,,,,,,,,,,,,3.4030175691204398e-12,,,,,,,,,,,,,,,,,,,,,,
CRS,,,,,,,,,,,,,0.00013071095068816524,,,,,,,,,,,,,,,,,,,,,,
CSCEC,,,,,,,,,,,,,0.00012335575457156087,0.00046698983840184514,,,,,,,,,,,,,,,,,,,,,
CSCECers,,,,,,,,,,,,,1.633886883602106e-05,0.0005364217880873359,,,,,,,,,,,,,,,,,,,,,
CSL Limited's,,,,,,,,,,,,,3.812402728404834e-05,,,,,,,,,,,,,,,,,,,,,,
Cameron Spencer,,,,,,,,,,,,,3.812402728404831e-05,,,,,,,,,,,,,,,,,,,,,,
Canberra Times,,,,,,,,,,,,,2.5416018189365635e-05,,,,,,,,,,,,,,,,,,,,,,
Capital Territory,,,,,,,,,,,,,2.5416018189365665e-05,,,,,,,,,,,,,,,,,,,,,,
Cardinal,,,,,,,,,,,,,0.00010166407275746186,,,,,,,,,,,,,,,,,,,,,,
Carlton Draught,,,,,,,,,,,,,0.00010166407275746186,,,,,,,,,,,,,,,,,,,,,,
Caroline Springs,,,,,,,,,,,,,9.16387567998826e-05,,,,,,,,,,,,,,,,,,,,,,
Casey,,,,,,,,,,,,,9.16387567998826e-05,,,,,,,,,,,,,,,,,,,,,,
Castle Hill,,,,,,,,,,,,,7.624805456809636e-05,,,,,,,,,,,,,,,,,,,,,,
Catalysr,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Catherine Hughes,,,,,,,,,,,,,0.00012199688730895416,,,,,,,,,,,,,,,,,,,,,,
Catholic Church,,,,,,,,,,,,,0.00010674727639533488,,,,,,,,,,,,,,,,,,,,,,
Celso,,,,,,,,,,,,,3.9701089565265725e-05,,,,,,,,,,,,,,,,,,,,,,
Ch9,,,,,,,,,,,,,2.5416018189365275e-05,,,,,,,,,,,,,,,,,,,,,,
Chanel Nine,,,,,,,,,,,,,0.00010166407275746179,,,,,,,,,,,,,,,,,,,,,,
Channel10AU,,,,,,,,,,,,,9.163875679988253e-05,,,,,,,,,,,,,,,,,,,,,,
Charleydayy,,,,,,,,,,,,,7.62480545680963e-05,,,,,,,,,,,,,,,,,,,,,,
Chris Johnson,,,,,,,,,,,,,9.163875679988253e-05,,,,,,,,,,,,,,,,,,,,,,
Christopher Hoy,,,,,,,,,,,,,0.00022157170966927126,,,,,,,,,,,,,,,,,,,,,,
Chumbawamba,,,,,,,,,,,,,0.00022157170966927126,,,,,,,,,,,,,,,,,,,,,,
Combat Corona,,,,,,,,,,,,,0.00015249610913619272,,,,,,,,,,,,,,,,,,,,,,
CommunistChina,,,,,,,,,,,,,0.00010166407275746178,,,,,,,,,,,,,,,,,,,,,,
Congressional Research Service,,,,,,,,,,,,,0.00011887947139216174,,,,,,,,,,,,,,,,,,,,,,
Coronavirus Infected Ship,,,,,,,,,,,,,2.9046877930703138e-05,,,,,,,,,,,,,,,,,,,,,,
Coronavirus News Australia's,,,,,,,,,,,,,0.00011887947139216174,,,,,,,,,,,,,,,,,,,,,,
Covid-2019,,,,,,,,,,,,,9.163875679988248e-05,,,,,,,,,,,,,,,,,,,,,,
Crabb,,,,,,,,,,,,,7.624805456809624e-05,,,,,,,,,,,,,,,,,,,,,,
Cricket Classics,,,,,,,,,,,,,1.0892579224012902e-05,,,,,,,,,,,,,,,,,,,,,,
Cricket-Australia's,,,,,,,,,,,,,1.0892579224012902e-05,,,,,,,,,,,,,,,,,,,,,,
Crim Pell,,,,,,,,,,,,,1.0892579224012902e-05,,,,,,,,,,,,,,,,,,,,,,
Crown Promenade,,,,,,,,,,,,,7.624805456809624e-05,,,,,,,,,,,,,,,,,,,,,,
DECISIVE,,,,,,,,,,,,,7.62480545680962e-05,,,,,,,,,,,,,,,,,,,,,,
Daniele Sollazzo,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
David Adam,,,,,,,,,,,,,0.00011437208185214443,,,,,,,,,,,,,,,,,,,,,,
David Austin,,,,,,,,,,,,,0.00010857727730049835,,,,,,,,,,,,,,,,,,,,,,
David Uren,,,,,,,,,,,,,1.2708009094681477e-05,,,,,,,,,,,,,,,,,,,,,,
Delta,,,,,,,,,,,,,2.541601818936483e-05,,,,,,,,,,,,,,,,,,,,,,
Democratic Socialist Party,,,,,,,,,,,,,3.970108956526544e-05,,,,,,,,,,,,,,,,,,,,,,
Deva Phil Lynch,,,,,,,,,,,,,0.00025471872057561943,,,,,,,,,,,,,,,,,,,,,,
Dhimmi,,,,,,,,,,,,,0.00023820653739159496,,,,,,,,,,,,,,,,,,,,,,
Diamond,,,,,,,,,,,,,0.00023189940466747524,,,,,,,,,,,,,,,,,,,,,,
Diana,,,,,,,,,,,,,9.925272391316439e-05,,,,,,,,,,,,,,,,,,,,,,
Diana Mousina,,,,,,,,,,,,,4.581937839994082e-05,,,,,,,,,,,,,,,,,,,,,,
Dianne Jane Opie Shared,,,,,,,,,,,,,3.362223172327694e-05,,,,,,,,,,,,,,,,,,,,,,
Digital Transformation Agency,,,,,,,,,,,,,2.541601818936464e-05,,,,,,,,,,,,,,,,,,,,,,
Dithers,,,,,,,,,,,,,2.5416018189364655e-05,,,,,,,,,,,,,,,,,,,,,,
Docker,,,,,,,,,,,,,2.5416018189364655e-05,,,,,,,,,,,,,,,,,,,,,,
Doherty,,,,,,,,,,,,,0.00010166407275746163,,,,,,,,,,,,,,,,,,,,,,
Don Hawin,,,,,,,,,,,,,0.00010166407275746163,,,,,,,,,,,,,,,,,,,,,,
Dr Emma Johnston,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
DrTedros,,,,,,,,,,,,,0.00011437208185214437,,,,,,,,,,,,,,,,,,,,,,
Drewsmama Tennis,,,,,,,,,,,,,0.00010857727730049829,,,,,,,,,,,,,,,,,,,,,,
Dubes Australia,,,,,,,,,,,,,1.2708009094681022e-05,,,,,,,,,,,,,,,,,,,,,,
EA,,,,,,,,,,,,,3.3622231723276924e-05,,,,,,,,,,,,,,,,,,,,,,
EPIC,,,,,,,,,,,,,3.3622231723276924e-05,,,,,,,,,,,,,,,,,,,,,,
ERJ,,,,,,,,,,,,,2.5416018189364605e-05,,,,,,,,,,,,,,,,,,,,,,
EUinAus,,,,,,,,,,,,,9.163875679988234e-05,,,,,,,,,,,,,,,,,,,,,,
EY_Australia,,,,,,,,,,,,,0.0001008666951698325,,,,,,,,,,,,,,,,,,,,,,
Earl Hill,,,,,,,,,,,,,0.00011437208185214437,,,,,,,,,,,,,,,,,,,,,,
East Germany,,,,,,,,,,,,,0.00011437208185214437,,,,,,,,,,,,,,,,,,,,,,
East Timor,,,,,,,,,,,,,7.624805456809609e-05,,,,,,,,,,,,,,,,,,,,,,
Easter Trading,,,,,,,,,,,,,9.163875679988234e-05,,,,,,,,,,,,,,,,,,,,,,
Edgecliff,,,,,,,,,,,,,2.5416018189364584e-05,,,,,,,,,,,,,,,,,,,,,,
Ellyse Perry,,,,,,,,,,,,,4.402183483007522e-05,,,,,,,,,,,,,,,,,,,,,,
Embassy,,,,,,,,,,,,,4.5819378399940806e-05,,,,,,,,,,,,,,,,,,,,,,
Energy Insiders,,,,,,,,,,,,,0.00015923089756273616,,,,,,,,,,,,,,,,,,,,,,
Environment🌱🌏,,,,,,,,,,,,,0.00013745813519982372,,,,,,,,,,,,,,,,,,,,,,
Epstein,,,,,,,,,,,,,0.0005918440596825475,,,,,,,,,,,,,,,,,,,,,,
Eric Schmitt,,,,,,,,,,,,,0.0006666559072372217,,,,,,,,,,,,,,,,,,,,,,
Eschenbach,,,,,,,,,,,,,0.0007116485093022328,,,,,,,,,,,,,,,,,,,,,,
Espresso Martini's,,,,,,,,,,,,,0.00010166407275746171,,,,,,,,,,,,,,,,,,,,,,
FICCI,,,,,,,,,,,,,0.00011320832025583078,,,,,,,,,,,,,,,,,,,,,,
FN,,,,,,,,,,,,,0.0001219968873089541,,,,,,,,,,,,,,,,,,,,,,
FY2020,,,,,,,,,,,,,0.00011320832025583078,,,,,,,,,,,,,,,,,,,,,,
Feb @ScottMorrisonMP,,,,,,,,,,,,,0.00011320832025583078,,,,,,,,,,,,,,,,,,,,,,
Federal &amp,,,,,,,,,,,,,2.033281455149174e-05,,,,,,,,,,,,,,,,,,,,,,
Figi,,,,,,,,,,,,,0.00011320832025583078,,,,,,,,,,,,,,,,,,,,,,
Financial Stability Review,,,,,,,,,,,,,9.163875679988244e-05,,,,,,,,,,,,,,,,,,,,,,
FiqhTabayyun,,,,,,,,,,,,,0.000349412481651425,,,,,,,,,,,,,,,,,,,,,,
Fleetwood Mac,,,,,,,,,,,,,0.000349412481651425,,,,,,,,,,,,,,,,,,,,,,
Frankie,,,,,,,,,,,,,0.0003049922182723855,,,,,,,,,,,,,,,,,,,,,,
Free Money Channel,,,,,,,,,,,,,0.00010166407275746171,,,,,,,,,,,,,,,,,,,,,,
Fyfe,,,,,,,,,,,,,8.804366966015129e-05,,,,,,,,,,,,,,,,,,,,,,
